protein1	protein2	ColorSim	ECC	Pfam	SeqSim	AnnSim
O88904	P07948	0.3252869542	2	0	0.0351811706	0.525
O88904	P53599	0.2706644471	3	1	0.0212611926	0.468
O88904	P06784	0.1399470899	2	1	0.0351316635	0.409
O88904	Q95KR7	0.2313271597	2	0	0.0325797461	0.462
O88904	P42683	0.2313271597	2	0	0.0325898389	0.462
O88904	P06239	0.2058046496	2	0	0.0324659232	0.414
O88904	Q5PXS1	0.2313271597	2	0	0.0323319913	0.462
O88904	Q8IR79	0.1754423815	4	0	0.0234066682	0.373
O88904	P06240	0.2371677676	2	0	0.031133829	0.444
O88904	P48025	0.1416936015	2	0	0.0317816092	0.325
O88904	P43405	0.1240902446	2	0	0.0312052677	0.304
O88904	P16056	0.1796721466	3	0	0.0199547418	0.493
O88904	P10676	0.17500622	4	0	0.0181960784	0.429
O88904	Q5PQU0	0.1945216661	3	0	0.0190944479	0.385
O88904	Q05397	0.1764182214	2	0	0.0216981132	0.368
O88904	Q8UUY9	0.2106902357	3	0	0.0291187739	0.411
O88904	Q61851	0.2565444792	3	0	0.0251925193	0.471
O88904	P17948	0.3353364136	3	0	0.0189099917	0.547
O88904	P04626	0.1690458503	3	0	0.0202687817	0.381
O88904	P05532	0.2063833151	3	0	0.0224023581	0.429
O88904	Q54QQ1	0.2004271312	4	1	0.0268071408	0.44
O88904	Q61006	0.250127523	3	0	0.0234037075	0.468
O88904	Q8C8K9	0.2063833151	3	0	0.0218316832	0.429
O88904	Q7TS86	0.2063833151	3	0	0.0217583497	0.429
O88904	Q6QJB8	0.2063833151	3	0	0.0217690418	0.429
O88904	Q3ULJ6	0.2063833151	3	0	0.0243339742	0.429
O88904	Q63116	0.1840320928	3	0	0.0216547999	0.373
O88904	P50582	0.2258339549	4	1	0.0272840273	0.464
O88904	Q6QJB7	0.2063833151	3	0	0.0213759214	0.429
O88904	Q6Q2A2	0.2903280105	3	0	0.0263033972	0.516
O88904	P06213	0.1835739552	3	0	0.0169072165	0.405
O88904	P00533	0.1944906439	3	0	0.0184986595	0.367
O88904	Q1LWJ4	0.2895863396	3	0	0.0164053076	0.445
O88904	P08069	0.2381326201	3	0	0.0163325596	0.456
O88904	Q04771	0.1574252581	3	0.33333334	0.0217046895	0.322
O88904	Q28041	0.166573404	3	0.33333334	0.0215959468	0.338
O88904	Q9QZ05	0.4007928357	4	0.33333334	0.014021862	0.552
O88904	P21860	0.2056423902	3	0	0.015655914	0.445
O88904	P36897	0.2311712621	3	0.33333334	0.0228644014	0.416
O88904	Q9P2K8	0.2427507877	4	0.33333334	0.0134713076	0.425
O88904	Q62406	0.2975495698	4	0.5	0.0207070707	0.483
O88904	Q6NUM9	0.0802469136	0	0	0.0161658654	0.174
Q6TL19	P51841	0.619047619	4	0.5	0.2141209045	0.727
Q6TL19	Q02846	0.619047619	4	0.5	0.2173274596	0.727
Q6TL19	Q8INF0	0.7194444444	4	0.2	0.1022008601	0.719
Q6TL19	Q02108	0.3580246914	4	0.25	0.1003685852	0.557
Q6TL19	Q9VA09	0.6	4	0.2	0.0923076923	0.75
Q6TL19	Q02153	0.6444444444	4	0.2	0.0926358854	0.713
Q6TL19	Q07093	0.4965986395	4	0.2	0.0875666573	0.579
Q6TL19	Q9VEU6	0.7194444444	4	0.2	0.0857705287	0.719
Q6TL19	Q9VEU5	0.7194444444	4	0.2	0.0836187215	0.719
Q6TL19	Q03101	0.5253968254	3	0.25	0.0697739325	0.613
Q6TL19	Q91WF3	0.6371428571	3	0.25	0.0540737148	0.673
Q6TL19	P40145	0.530952381	3	0.25	0.0456841643	0.664
Q6TL19	Q80TL1	0.6371428571	3	0.25	0.0478971963	0.673
Q6TL19	Q03100	0.4012345679	3	0.33333334	0.0516372796	0.533
Q6TL19	Q12852	0.3992296919	0	0	0.0481760278	0.493
Q6TL19	P00519	0.2405474155	1	0.16666667	0.0389438944	0.439
Q6TL19	P42683	0.2675867783	1	0.2	0.0507759156	0.465
Q6TL19	P53668	0.2061287037	0	0	0.0468452895	0.416
Q6TL19	Q95KR7	0.2675867783	1	0.2	0.0502016755	0.465
Q6TL19	O43283	0.3817137764	0	0	0.0415779912	0.582
Q6TL19	Q5R8X7	0.3817137764	0	0	0.0413596264	0.582
Q6TL19	P06239	0.1834077381	1	0.2	0.0487895717	0.289
Q6TL19	Q54QQ1	0.1976250312	0	0	0.0454998534	0.333
Q6TL19	Q5PXS1	0.2675867783	1	0.2	0.0468507602	0.465
Q6TL19	Q8CBF3	0.3205555556	0	0.16666667	0.0365811966	0.528
Q6TL19	Q05397	0.1731362337	1	0.25	0.0353802551	0.266
Q6TL19	P06240	0.2246148459	1	0.2	0.0459962756	0.318
Q6TL19	Q62120	0.2226621418	1	0.25	0.0325363128	0.339
Q6TL19	P12931	0.3265306122	1	0.2	0.0438305709	0.503
Q6TL19	Q16584	0.2729997454	0	0	0.040867052	0.412
Q6TL19	Q61006	0.2201424501	0	0.2	0.0359463641	0.507
Q6TL19	Q61851	0.1256410256	0	0.2	0.0381818182	0.338
Q6TL19	P07948	0.2877943485	1	0.2	0.0413279553	0.481
Q6TL19	P16056	0.2097256638	0	0.16666667	0.0273532441	0.342
Q6TL19	P04629	0.3086419753	0	0.25	0.0348406429	0.429
Q6TL19	P51166	0.2824195205	0	0	0.047429399	0.438
Q6TL19	P48609	0.380952381	0	0	0.0469100108	0.516
Q6TL19	P49615	0.0500243059	0	0	0.0457805143	0.114
Q6TL19	Q02399	0.1452876984	0	0	0.0457805143	0.266
Q6TL19	Q00535	0.1391546362	0	0	0.0457639392	0.256
Q6TL19	Q03114	0.1291446208	0	0	0.0440420138	0.243
Q6TL19	Q62406	0.2839285714	0	0	0.0361904762	0.45
Q6TL19	O00238	0.1403521825	0	0	0.0371347785	0.261
Q6TL19	P06493	0.327845805	0	0	0.0418923799	0.443
Q6TL19	P48734	0.3519947645	0	0	0.0416184971	0.521
Q6TL19	P17157	0.1664569049	0	0	0.0412459721	0.339
Q6TL19	Q28041	0.0928743961	0	0	0.0328680203	0.213
Q6TL19	P53599	0.3601017039	0	0	0.0215906924	0.478
Q6TL19	P24941	0.2872717817	0	0	0.0408222142	0.447
Q6TL19	Q04771	0.0821581197	0	0	0.0328888889	0.198
Q6TL19	Q10407	0.3168599919	0	0	0.0255373238	0.418
Q6TL19	P08069	0.1409993409	0	0.16666667	0.0231143038	0.293
Q6TL19	Q8UUY9	0.1457070707	0	0.33333334	0.034868842	0.318
Q6TL19	P04551	0.2204163059	0	0	0.0393076091	0.418
Q6TL19	Q1LWJ4	0.1457070707	0	0.16666667	0.0216183575	0.299
Q6TL19	Q8IR79	0.1790157211	0	0.2	0.0243924597	0.367
Q6TL19	Q55F68	0.4285620915	3	0.16666667	0.0236978046	0.578
Q6TL19	A1ZBM1	0.1156993606	0	0	0.0276700284	0.241
Q6TL19	Q0E915	0.1156993606	0	0	0.0272680938	0.241
Q6TL19	A1ZBL9	0.1156993606	0	0	0.0261549743	0.241
Q6TL19	A1ZBM0	0.1156993606	0	0	0.0265566392	0.241
Q6TL19	A1ZBL5	0.1156993606	0	0	0.0299605411	0.241
Q6TL19	A1ZBL7	0.1156993606	0	0	0.0275502218	0.241
Q6TL19	Q9V8V8	0.1156993606	0	0	0.0293889964	0.241
Q6TL19	P36897	0.0980283605	0	0	0.0334712059	0.235
Q6TL19	O14098	0.2172649573	0	0	0.0331844288	0.615
Q6TL19	Q03497	0.1994336682	0	0	0.0271796291	0.344
Q6TL19	P06213	0.1498931624	0	0.16666667	0.0209950454	0.25
Q6TL19	P06784	0.2807692308	1	0	0.0326898327	0.486
Q6TL19	P16892	0.2417235714	0	0	0.0351192534	0.417
Q6TL19	P00546	0.1533163265	0	0	0.036199422	0.331
Q6TL19	Q9H1R3	0.2115419072	0	0	0.0309169765	0.368
Q6TL19	P50750	0.278690137	0	0	0.033719346	0.568
Q6TL19	Q8K348	0.34004329	0	0	0.0317065391	0.456
Q6TL19	Q8CIP4	0.3543844609	0	0	0.0282399547	0.458
Q6TL19	P37173	0.1011645299	0	0	0.0297783104	0.219
Q6TL19	Q96L34	0.3409990191	0	0	0.0285142857	0.458
Q6TL19	P47811	0.2009753902	0	0	0.0340173913	0.333
Q6TL19	Q6Q2A2	0.2745411633	0	0.33333334	0.0326929558	0.4
Q6TL19	P06782	0.2630619381	0	0	0.0288702929	0.41
Q6TL19	P09208	0.0888688568	0	0.2	0.015259211	0.153
Q6TL19	Q55D99	0.2397673314	0	0	0.0312437144	0.407
Q6TL19	Q01887	0.2	0	0.25	0.0286945813	0.391
Q6TL19	Q9Y884	0.4721153846	1	0	0.0325157673	0.529
Q6TL19	P28482	0.1743952642	0	0	0.0321403509	0.285
Q6TL19	O17432	0.3192016978	0	0	0.0308658744	0.513
Q6TL19	Q5PQU0	0.1402695086	0	0.2	0.0187076923	0.245
Q6TL19	P06245	0.3766666667	0	0	0.0313684211	0.521
Q6TL19	P21860	0.1360119048	0	0.2	0.0185615848	0.284
Q6TL19	Q00534	0.194993895	0	0	0.0303073119	0.317
Q6TL19	P53355	0.3699074074	0	0	0.0157936666	0.535
Q6TL19	Q9P2K8	0.21995671	0	0	0.014805048	0.546
Q6TL19	P40376	0.303422619	0	0	0.0242978858	0.451
Q6TL19	Q3ULJ6	0.1645152505	0	0.25	0.0211829436	0.269
Q6TL19	Q8C8K9	0.1645152505	0	0.25	0.0189885969	0.269
Q6TL19	Q7TS86	0.1645152505	0	0.25	0.018839154	0.269
Q6TL19	Q6QJB8	0.1645152505	0	0.25	0.0189468504	0.269
Q6TL19	P21965	0.2927170868	0	0	0.0258174387	0.463
Q6TL19	Q9QZ05	0.2500090188	0	0	0.0142264151	0.46
Q6TL19	P34099	0.3533333333	0	0	0.0254707292	0.518
Q6TL19	Q63116	0.1346033868	0	0.25	0.0184656995	0.229
Q6TL19	P15442	0.3570995671	0	0	0.0139091419	0.531
Q6TL19	Q02111	0.4	0	0	0.020475927	0.59
Q6TL19	Q6QJB7	0.1645152505	0	0.25	0.0183070866	0.269
Q6TL19	P05532	0.1645152505	0	0.25	0.0178105781	0.269
Q6TL19	P11802	0.2479761905	0	0	0.0247988296	0.411
Q6TL19	Q03957	0.1829396784	0	0	0.0210427724	0.388
Q6TL19	P25098	0.1608031674	0	0	0.0187743733	0.334
Q6TL19	Q02156	0.4	0	0	0.0177498635	0.621
Q6TL19	O95835	0.258538961	0	0	0.0151572032	0.416
Q6TL19	P17948	0.2269444444	0	0.2	0.0131459281	0.372
Q6TL19	P17252	0.152369281	0	0	0.0176305446	0.281
Q6TL19	P06242	0.2864963079	0	0	0.0224526278	0.511
Q6TL19	P05132	0.31524913	0	0	0.0217677643	0.448
Q6TL19	P68181	0.2886363636	0	0	0.0216216216	0.484
Q6TL19	P22694	0.355	0	0	0.0216216216	0.578
Q6TL19	P00517	0.2	0	0	0.0216216216	0.349
Q6TL19	Q19266	0.1923076923	0	0	0.017695962	0.323
Q6TL19	P34947	0.3205555556	0	0	0.0173406863	0.561
Q6TL19	Q64442	0.1534132171	1	0	0.0190443213	0.229
P06240	P06239	0.656594883	4	1	0.9671361502	0.799
P06240	Q5PXS1	0.5	4	1	0.9629282027	0.667
P06240	Q95KR7	0.5	4	1	0.9422806194	0.667
P06240	P42683	0.5	4	1	0.841314554	0.667
P06240	P07948	0.2552577577	4	1	0.6438291882	0.473
P06240	P12931	0.1923471795	4	1	0.5290858726	0.419
P06240	P00519	0.3107416997	4	0.75	0.2250793651	0.524
P06240	Q8CBF3	0.1259294694	3	0.16666667	0.1511821512	0.258
P06240	Q05397	0.2646880896	4	0.25	0.1314449395	0.468
P06240	Q8UUY9	0.1567150187	3	0.33333334	0.1956735497	0.402
P06240	P08069	0.3034892731	3	0.16666667	0.1087613293	0.544
P06240	Q1LWJ4	0.1567150187	3	0.16666667	0.1019091847	0.392
P06240	P06213	0.2653436847	3	0.16666667	0.1039445629	0.477
P06240	Q6Q2A2	0.3194880886	3	0.33333334	0.2069333333	0.509
P06240	P43405	0.2894639302	4	0.6666667	0.1628392484	0.51
P06240	P48025	0.3301215934	4	0.6666667	0.1624685139	0.561
P06240	Q61006	0.1190484602	3	0.2	0.1342426418	0.297
P06240	Q61851	0.2619727035	3	0.2	0.1434200158	0.568
P06240	P16056	0.2810153249	3	0.16666667	0.0935423864	0.505
P06240	P09208	0.1752381104	3	0.2	0.0682268941	0.371
P06240	P04629	0.2269635198	3	0.25	0.1283443195	0.458
P06240	P04626	0.2595257494	3	0.16666667	0.0953211276	0.484
P06240	P00533	0.2677311111	3	0.2	0.0965068088	0.495
P06240	P21860	0.2662705144	3	0.2	0.0850225225	0.534
P06240	Q62120	0.3540293377	4	0.6666667	0.0886786876	0.639
P06240	O43283	0.2068982048	2	0	0.1053965954	0.426
P06240	Q5R8X7	0.2068982048	2	0	0.1053584359	0.426
P06240	Q01887	0.0987889777	3	0.25	0.133580705	0.206
P06240	Q3ULJ6	0.3254932946	3	0.25	0.1116791192	0.589
P06240	Q8C8K9	0.3254932946	3	0.25	0.0965329708	0.589
P06240	Q6QJB8	0.3254932946	3	0.25	0.0955585464	0.589
P06240	Q7TS86	0.3254932946	3	0.25	0.0954942838	0.589
P06240	Q6QJB7	0.3254932946	3	0.25	0.0942126514	0.589
P06240	Q5PQU0	0.3348103712	3	0.2	0.0740153317	0.557
P06240	P05532	0.3254932946	3	0.25	0.094180962	0.589
P06240	Q63116	0.2956850831	3	0.25	0.0927731092	0.503
P06240	Q12852	0.2991575334	2	0	0.117273497	0.464
P06240	Q16584	0.292774842	2	0.25	0.1148648649	0.504
P06240	P17948	0.2321978278	3	0.2	0.0712760278	0.431
P06240	Q54QQ1	0.227508546	2	0	0.1047865459	0.405
P06240	P53668	0.0878156072	2	0	0.095418243	0.188
P06240	A1ZBL7	0.1788558352	2	0	0.0726012404	0.385
P06240	A1ZBL9	0.1788558352	2	0	0.0666222074	0.385
P06240	A1ZBM1	0.1788558352	2	0	0.0717837838	0.385
P06240	Q0E915	0.1788558352	2	0	0.0701977401	0.385
P06240	A1ZBM0	0.1788558352	2	0	0.0681114551	0.385
P06240	P17157	0.3033744328	2	0	0.1159318048	0.508
P06240	Q9V8V8	0.1788558352	2	0	0.0782574257	0.385
P06240	A1ZBL5	0.1788558352	2	0	0.0804560261	0.385
P06240	O00238	0.2385629557	2	0	0.0913438546	0.441
P06240	Q8IR79	0.1200321829	2	0.2	0.0573240713	0.295
P06240	Q8CIP4	0.1360088074	2	0	0.0766584767	0.27
P06240	Q96L34	0.1391450063	2	0	0.0777408638	0.291
P06240	Q55D99	0.195896935	2	0	0.0981491274	0.368
P06240	Q9H1R3	0.1135244047	2	0	0.0849250936	0.258
P06240	Q03497	0.2952493132	2	0	0.0647758826	0.526
P06240	P51841	0.2490199052	1	0	0.0535780382	0.4
P06240	P06782	0.2555339101	2	0	0.0773735581	0.416
P06240	P24941	0.221188113	2	0	0.1017251636	0.399
P06240	P51166	0.1982999495	2	0	0.1023952096	0.388
P06240	P48609	0.1320967416	2	0	0.1006567164	0.259
P06240	P47811	0.3304288256	2	0	0.0945597308	0.48
P06240	Q03114	0.1902358718	2	0	0.1001797484	0.434
P06240	P06493	0.211744868	2	0	0.0997018485	0.369
P06240	P48734	0.1854093584	2	0	0.0992840095	0.348
P06240	P49615	0.1038851061	2	0	0.0992210905	0.286
P06240	Q02399	0.2140153557	2	0	0.0992210905	0.463
P06240	Q00535	0.2084290183	2	0	0.0991616766	0.452
P06240	P34099	0.1369880285	2	0	0.0894477857	0.313
P06240	Q02111	0.255767712	2	0	0.0618556701	0.434
P06240	P17252	0.3028376571	2	0	0.0651821862	0.569
P06240	P06245	0.1323412698	2	0	0.0876564278	0.231
P06240	P08018	0.2862083607	3	0	0.0687258687	0.487
P06240	P28482	0.2879964849	2	0	0.090443686	0.501
P06240	P53355	0.2451619802	2	0	0.039093917	0.47
P06240	O14098	0.0978799162	2	0	0.077668952	0.293
P06240	Q8NEV4	0.2095238095	2	0	0.0365406909	0.317
P06240	Q02846	0.2490199052	1	0	0.052738811	0.4
P06240	Q02156	0.2229130997	2	0	0.0608560311	0.49
P06240	Q10407	0.2605519481	2	0	0.0483462133	0.409
P06240	Q62406	0.188122477	2	0	0.0684303351	0.417
P06240	Q8K3H5	0.2095238095	2	0	0.0355885079	0.317
P06240	Q00534	0.2814489923	2	0	0.0877515814	0.475
P06240	Q03957	0.2263539525	2	0	0.0722880152	0.428
P06240	Q04771	0.1679120456	2	0	0.0675413022	0.39
P06240	P34947	0.1673470447	2	0	0.0668508287	0.383
P06240	Q28041	0.1758810067	2	0	0.0674757282	0.386
P06240	P36582	0.1884767812	2	0	0.0506524725	0.381
P06240	P36897	0.1734786408	2	0	0.0717698684	0.402
P06240	P11802	0.2307137046	2	0	0.0879415347	0.463
P06240	P24583	0.2205509025	2	0	0.0428656716	0.409
P06240	P00546	0.2393312598	2	0	0.0846062053	0.47
P06240	O17432	0.1929910478	2	0	0.0747976255	0.35
P06240	Q9Y884	0.2230061605	3	0	0.0791146425	0.361
P06240	Q8K348	0.1423050671	2	0	0.0678414097	0.375
P06240	P53599	0.1984665942	2	0	0.03319682	0.382
P06240	P54644	0.2151245533	2	0	0.0693961105	0.352
P06240	P06784	0.1386904762	3	0	0.066468254	0.339
P06240	P36583	0.2199659135	2	0	0.044474303	0.427
P06240	P40376	0.2175666268	2	0	0.0639383727	0.386
P06240	P50750	0.1216495727	2	0	0.0710412148	0.316
P06240	P06242	0.1621420992	2	0	0.0758944282	0.335
P06240	P16892	0.1843994321	2	0	0.0709605775	0.389
P06240	Q8WZ42	0.2227482992	2	0	0.0027860042	0.359
P06240	P10676	0.1935759793	2	0.2	0.0314842579	0.352
P06240	P04551	0.1957379083	2	0	0.0751933373	0.411
P06240	A2ASS6	0.2149404691	2	0	0.0027474571	0.378
P06240	P15442	0.1618362028	2	0	0.0286586798	0.335
P06240	P22694	0.1552480073	2	0	0.0674470457	0.408
P06240	P68181	0.1049268192	2	0	0.0670011148	0.221
P06240	Q19266	0.2167234162	2	0	0.0524604569	0.392
P06240	Q05513	0.201958277	2	0	0.0516550523	0.387
P06240	O42844	0.213691149	2	0	0.0568159688	0.392
P06240	P11798	0.1894875407	2	0	0.0577734183	0.368
P06240	P05132	0.1985150974	2	0	0.0649191299	0.35
P06240	P41743	0.2393515823	2	0	0.0511052166	0.415
P06240	P39073	0.1255481432	2	0	0.0535198135	0.324
P06240	P00517	0.0824175824	2	0	0.0639910814	0.17
P06240	Q9V3I5	0.2883192078	2	0	0.0335645356	0.466
P06240	Q9ERH7	0.3056876381	2	0	0.0326566637	0.487
P06240	Q9P2K8	0.0942135476	2	0	0.0261323216	0.302
P06240	Q9QZ05	0.1893321807	2	0	0.0257129278	0.423
P06240	P21965	0.1611416042	2	0	0.0584598698	0.319
P06240	Q9H2X6	0.2015455389	2	0	0.0326593137	0.456
P06240	Q00168	0.1579360165	2	0	0.0495566962	0.304
P06240	Q9QZR5	0.2537324891	2	0	0.0326493109	0.463
P06240	P29351	0.4097435343	0	0.25	0.0458643326	0.671
P06240	P54199	0.0984172311	3	0	0.0406888266	0.244
P06240	P37173	0.2311588059	2	0	0.0448797863	0.435
P06240	O95835	0.2384611044	2	0	0.030851735	0.425
P06240	P49841	0.3036768052	2	0	0.0517333333	0.537
P06240	Q9WV60	0.2854859251	2	0	0.0517609392	0.473
P06240	Q63470	0.2142857143	3	0	0.039539663	0.353
P06240	Q61214	0.2142857143	2	0	0.0397203947	0.353
P06240	Q13627	0.2183035714	2	0	0.0397203947	0.374
P06240	P25098	0.2889790194	2	0	0.0348278623	0.524
P06240	Q69ZI1	0.0300542954	0	0.25	0.0289623717	0.086
P06240	P50582	0.1932567812	2	0	0.0261320755	0.41
P06240	P87231	0.2093558267	0	0	0.0242132867	0.354
P06240	Q8JIY1	0.2402310924	0	0	0.021875	0.38
Q8VDN2	P05023	0.5625	4	1	0.9742701633	0.72
Q8VDN2	Q6PIE5	0.5788120519	4	1	0.8709439528	0.731
Q8VDN2	P13637	0.6353152056	4	1	0.8724351051	0.783
Q8VDN2	P24797	0.5952493687	4	1	0.865221724	0.75
Q8VDN2	Q13733	0.5625	4	1	0.7686716792	0.706
Q8VDN2	P13607	0.4190991516	4	1	0.7492753623	0.631
Q8VDN2	P13586	0.4127773268	3	1	0.1945863126	0.605
Q8VDN2	O59868	0.4727475649	3	1	0.191751473	0.634
Q8VDN2	P98194	0.40208181	3	1	0.1842105263	0.571
Q8VDN2	Q5R5K5	0.4805147312	3	1	0.1817224124	0.613
Q8VDN2	Q64566	0.4805147312	3	1	0.1816267439	0.613
Q8VDN2	P57709	0.4805147312	3	1	0.1751368256	0.613
Q8VDN2	Q64578	0.4853314735	3	1	0.1762170385	0.662
Q8VDN2	Q8R429	0.4608505532	3	1	0.1759188847	0.659
Q8VDN2	Q80XR2	0.4805147312	3	1	0.1801635452	0.613
Q8VDN2	Q92105	0.4014773068	3	1	0.1679331307	0.589
Q8VDN2	Q03669	0.4288019706	3	1	0.1661434436	0.616
Q8VDN2	P16615	0.3716112013	3	1	0.1650579151	0.547
Q8VDN2	O55143	0.5005525315	3	1	0.1648590022	0.676
Q8VDN2	P13585	0.4436648068	3	1	0.1666247801	0.636
Q8VDN2	Q9R0K7	0.2323897022	3	1	0.1222563134	0.451
Q8VDN2	P13587	0.4241071429	3	1	0.0929089633	0.565
Q8VDN2	P38929	0.3535714286	3	1	0.0738649729	0.51
Q8VDN2	Q64430	0.1767877733	3	0.4	0.030455829	0.342
Q8VDN2	Q04656	0.1888131961	3	0.4	0.0298059612	0.365
Q8VDN2	Q12674	0.1491702742	3	0	0.021577381	0.272
Q8VDN2	Q12675	0.2069268116	3	0	0.0157102002	0.377
Q8VDN2	Q8IRW8	0.0983790504	0	0	0.0108859488	0.259
Q8VDN2	O97159	0.0647593692	2	0	0.010200986	0.22
Q8VDN2	P90648	0.0600694444	0	0	0.0155885781	0.167
Q7T3T4	Q8VCQ6	0.8571428571	4	1	0.8588304784	0.923
Q7T3T4	Q86VZ5	0.7142857143	4	1	0.8573964497	0.833
Q7T3T4	Q7TSX5	0.7142857143	4	1	0.8503843879	0.833
Q7T3T4	P67775	0.1478476356	0	0	0.03708166	0.393
Q7T3T4	P63330	0.0842720058	0	0	0.03708166	0.287
Q64428	Q9DBM2	0.6666666667	4	1	0.1675560299	0.8
Q64428	Q13011	0.7142857143	0	0.33333334	0.0949901768	0.794
Q64428	P30084	0.85	4	0.33333334	0.0954431647	0.85
P05532	Q6QJB8	1	4	1	0.9981651376	1
P05532	Q7TS86	1	4	1	0.9965941839	1
P05532	Q6QJB7	1	4	1	0.9965923984	1
P05532	Q8C8K9	1	4	1	0.9949801849	1
P05532	Q63116	0.7051829168	4	1	0.9185437402	0.817
P05532	Q3ULJ6	1	4	0.33333334	0.8706438275	1
P05532	P17948	0.2815507286	4	0.6666667	0.156679015	0.507
P05532	Q5PQU0	0.3673711325	4	0.6666667	0.1201902291	0.613
P05532	Q61851	0.213377896	4	0.6666667	0.1378290447	0.624
P05532	Q61006	0.0836231712	4	0.25	0.1027831359	0.313
P05532	P00519	0.2678578878	3	0.2	0.0801402454	0.467
P05532	Q6Q2A2	0.3189214301	4	0.5	0.119205298	0.499
P05532	Q1LWJ4	0.1822089841	4	0.2	0.0686586141	0.441
P05532	P08069	0.3960949384	4	0.2	0.0698037467	0.6
P05532	P09208	0.3250259541	4	0.25	0.0526762957	0.494
P05532	P04629	0.3396835287	4	0.33333334	0.0821157218	0.51
P05532	P42683	0.1532885079	3	0.25	0.0982172889	0.366
P05532	P16056	0.3034107982	4	0.2	0.0625271385	0.55
P05532	P06239	0.3417886181	3	0.25	0.0961991255	0.552
P05532	P07948	0.2191227086	3	0.25	0.0961667787	0.45
P05532	P06213	0.335658326	4	0.2	0.0618063112	0.551
P05532	Q5PXS1	0.1532885079	3	0.25	0.0948217888	0.366
P05532	P43405	0.3028525555	3	0.33333334	0.0855466337	0.54
P05532	P12931	0.2277728151	3	0.25	0.0913924892	0.403
P05532	P48025	0.2895955017	3	0.33333334	0.0852713178	0.56
P05532	Q95KR7	0.1532885079	3	0.25	0.092131809	0.366
P05532	Q8UUY9	0.1989638342	4	0.5	0.0952380952	0.479
P05532	P00533	0.4244860841	4	0.25	0.0625444208	0.597
P05532	Q01887	0.0759112265	4	0.33333334	0.0860286762	0.204
P05532	Q05397	0.251379104	3	0.33333334	0.0642409034	0.561
P05532	Q8CBF3	0.1130486841	4	0.2	0.0665626625	0.233
P05532	P04626	0.4057083277	4	0.2	0.0588235294	0.615
P05532	P21860	0.316602933	4	0.25	0.0568828214	0.585
P05532	Q62120	0.4290956332	3	0.33333334	0.0511121628	0.642
P05532	Q16584	0.2629738666	2	0	0.0581750234	0.506
P05532	Q12852	0.2878860337	2	0	0.0581591264	0.413
P05532	O43283	0.1625073357	2	0	0.05	0.361
P05532	Q5R8X7	0.1625073357	2	0	0.0491539528	0.361
P05532	P53668	0.0610266482	3	0	0.0536933582	0.16
P05532	Q54QQ1	0.240325395	3	0	0.0494623656	0.444
P05532	Q55D99	0.2135495078	3	0	0.0508412582	0.4
P05532	P51166	0.1494722227	2	0	0.0561082372	0.389
P05532	Q10407	0.2622838214	2	0	0.0332515939	0.413
P05532	P49615	0.1571696572	2	0	0.0539808917	0.358
P05532	Q02399	0.2275078219	2	0	0.0539808917	0.541
P05532	Q00535	0.2656030599	2	0	0.0536410665	0.56
P05532	P08018	0.2536103488	2	0	0.041020794	0.476
P05532	Q8IR79	0.100943187	3	0.25	0.0312469909	0.341
P05532	Q9Y884	0.1726589401	2	0	0.049059501	0.322
P05532	Q03114	0.2385994764	2	0	0.0522691083	0.541
P05532	P28482	0.4208688001	2	0	0.0484429066	0.564
P05532	P36583	0.1794983808	2	0	0.0323560209	0.403
P05532	P48609	0.1215782229	2	0	0.0489277204	0.244
P05532	P06245	0.117989418	2	0	0.0472126105	0.2
P05532	P51841	0.2347312999	0	0	0.0296940024	0.347
P05532	Q03497	0.2453945835	3	0	0.0320749108	0.504
P05532	P10676	0.1647161708	3	0.25	0.0247265222	0.357
P05532	P22694	0.2020747367	2	0	0.0452787258	0.359
P05532	P68181	0.0938773528	2	0	0.0452787258	0.171
P05532	P16892	0.1846851971	2	0	0.0440242057	0.396
P05532	P49841	0.2828494309	2	0	0.0428256071	0.462
P05532	Q9WV60	0.3120020209	2	0	0.0428413692	0.485
P05532	Q8K3H5	0.1716049383	3	0	0.0224074433	0.269
P05532	Q8NEV4	0.1716049383	3	0	0.022265322	0.269
P05532	P06784	0.1226851852	2	0	0.0400139909	0.29
P05532	O14098	0.0785971675	2	0	0.0396533795	0.263
P05532	P21965	0.1255431994	3	0	0.042426498	0.294
P05532	P00517	0.0609144962	2	0	0.0432309443	0.15
P05532	P05132	0.1387580494	2	0	0.0432473445	0.303
P05532	P34099	0.1369027251	2	0	0.0422155689	0.283
P05532	Q02111	0.1128300255	2	0	0.0334026746	0.297
P05532	Q8WZ42	0.1669570889	3	0.14285715	0.0024123374	0.33
P05532	Q8CIP4	0.1575476992	3	0	0.0345814307	0.287
P05532	Q96L34	0.1301316113	3	0	0.0348200554	0.265
P05532	P24583	0.2424713404	2	0	0.0267111853	0.385
P05532	Q00534	0.2876935564	2	0	0.0429899303	0.551
P05532	Q9H1R3	0.0934701554	2	0	0.0371265525	0.245
P05532	P11802	0.2510831864	2	0	0.0438631791	0.471
P05532	P36582	0.1530776616	2	0	0.0289214381	0.347
P05532	Q03957	0.1828587624	2	0	0.0366283006	0.409
P05532	P24941	0.232431868	2	0	0.04318542	0.405
P05532	A2ASS6	0.1717710997	3	0	0.0022982087	0.42
P05532	A1ZBL5	0.2131238398	2	0	0.0325553198	0.467
